advertiser_id,vvs_base,vvs_post,convs_base,convs_post,spend_base,spend_post,ov_base,ov_post,conv_rate_base,conv_rate_post,delta_conv_rate_rel,roas_base,roas_post,delta_roas_rel,aov_base,aov_post,delta_aov_rel,pp_share_base,pp_share_post,delta_pp_share,is_pp_new_adopter,is_pp_continuing,is_non_adopter
40465,67654,13779,0,0,617.832338,130.400985,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
46337,103289,24469,2,0,961.925704,222.765863,0,0,1.9363146123982225E-5,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
44620,38762,2373,0,0,380.868701,20.190223,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
38274,198377,28438,4,0,1799.080272,264.427084,0,0,2.016362783992096E-5,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
38408,121445,10316,0,0,1152.297404,93.197568,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
35086,14581111,2657603,6197,1775,93530.286147,12264.223001,0,0,4.250019082908017E-4,6.678950919305856E-4,0.5715108071316883,0,0,,0,0,,0.0,0.0,0.0,false,false,true
34052,287296,19109,153,37,2136.309756,79.625473,0,0,5.325517932724437E-4,0.0019362604008582344,2.635816131535734,0,0,,0,0,,0.0,0.0,0.0,false,false,true
37943,1944981,1037980,479,473,11948.790089,4980.511909,9831.04,8662.6,2.4627489934348976E-4,4.5569278791498873E-4,0.8503419923417173,0.822764475,1.739299124,1.113969644,20.524091858,18.314164905,-0.107674774,0.0,0.0,0.0,false,false,true
34094,12675793,3242293,7762,2675,88462.349179,17893.824596,0,0,6.123482767508116E-4,8.250333945759991E-4,0.3473270455723638,0,0,,0,0,,0.0,0.0,0.0,false,false,true
35374,6648172,2330767,0,0,42360.210923,10923.559595,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
34835,22882902,7403914,315623,132065,167072.029411,50426.124019,11920280.6,5126663.12,0.013792962098950562,0.017837187195853435,0.2932093242836198,71.348152303,101.666809015,0.42493962,37.767464982,38.819241434,0.027848744,0.0,0.0,0.0,false,false,true
40649,17375,3536,0,0,133.842635,23.596196,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
44264,318004,220460,689,603,3034.463057,2023.950589,0,0,0.0021666394133407125,0.002735190057153225,0.262411290181356,0,0,,0,0,,0.0,0.0,0.0,false,false,true
38208,248500,39966,24,8,2285.830403,363.030664,0,0,9.657947686116701E-5,2.001701446229295E-4,1.0725950391165822,0,0,,0,0,,0.0,0.0,0.0,false,false,true
41118,120014,32635,102,44,1145.190274,298.327477,0,0,8.499008449014281E-4,0.0013482457484296,0.5863565220787257,0,0,,0,0,,0.0,0.0,0.0,false,false,true
38992,1081337,406642,7,1,10193.486222,3674.809597,0,0,6.473467568389873E-6,2.459165555943557E-6,-0.6201161850332374,0,0,,0,0,,0.0,0.0,0.0,false,false,true
43332,5307687,4412396,173,281,47049.612188,39463.311635,6758,11162,3.2594235492786214E-5,6.368422054593469E-5,0.9538491878427195,0.143635615,0.28284499,0.969184244,39.063583815,39.722419929,0.016865737,0.0,0.0,0.0,false,false,true
35872,5562399,1176983,46183,309661,52928.62153,10816.038555,1347266.52,10232561.11,0.008302712552623428,0.2630972579892828,30.68810871407939,25.454404083,946.054422603,36.166630164,29.172347401,33.044397293,0.132730145,0.0,0.0,0.0,false,false,true
40035,56970,10489,0,0,529.682283,93.071171,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
32040,1325370,254205,7921,2842,8322.682751,1197.183953,859121.38,304518.86,0.005976444313663354,0.011179953187388132,0.8706696826118685,103.226496276,254.362630936,1.46412152,108.461227118,107.149493315,-0.012094034,0.0,0.0,0.0,false,false,true
39134,399747,524337,454,300,2670.681611,3598.857839,0,0,0.001135718341851221,5.72151116552904E-4,-0.4962209418751681,0,0,,0,0,,0.0,0.0,0.0,false,false,true
41087,1635887,127987,15,4,15761.261931,1159.110776,700.55,97.95,9.169337490914714E-6,3.125317415049966E-5,2.4084440867692294,0.044447583,0.084504434,0.901215506,46.703333333,24.4875,-0.475679823,0.0,0.0,0.0,false,false,true
40856,99632,16020,23,9,932.739142,138.751335,13005.03,5623.8,2.308495262566244E-4,5.617977528089888E-4,1.4336101612115293,13.942837193,40.531501913,1.906976633,565.436086957,624.866666667,0.105105742,0.0,0.0,0.0,false,false,true
37168,459942,317424,0,0,4280.632099,2903.438845,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40101,37161,9885,0,0,270.929559,50.377402,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
39447,99457,15529,0,0,960.731002,139.116422,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40991,376611,46737,1,0,3541.915418,428.879375,0,0,2.6552596711195373E-6,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
45414,567920,14665,3,0,5342.598766,125.48355,0,0,5.282434145654318E-6,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
38458,9468527,4656452,1062,1791,91398.19739,42357.602279,54699.27,87442.27,1.1216105736404406E-4,3.846276091753979E-4,2.429243787591999,0.598472088,2.06438196,2.449420619,51.505903955,48.823154662,-0.052086248,0.0,0.0,0.0,false,false,true
31464,4635229,3040454,18992,8754,27319.804336,17806.334974,12429790.14,5359431.01,0.004097316443265262,0.00287917528106,-0.2973021925625283,454.973615006,300.984510166,-0.33845722,654.475049495,612.226526159,-0.064553299,0.0,0.0,0.0,false,false,true
35855,1371646,2103338,94,153,9366.250167,11545.728638,9045.54,53056.49,6.853080167915046E-5,7.274151848157548E-5,0.061442689991266786,0.965758958,4.595334921,3.758262797,96.229148936,346.774444444,2.603632042,0.0,0.0,0.0,false,false,true
38319,2306405,556977,1608,628,20982.519533,5025.777734,0,0,6.971889152165383E-4,0.0011275151397634013,0.6172304452276167,0,0,,0,0,,0.0,0.0,0.0,false,false,true
43689,1251598,359434,542,562,11956.22648,3305.370364,341947.4,286838.09,4.3304639349056167E-4,0.0015635693896515076,2.610627898429977,28.599943349,86.779409994,2.034251115,630.899261993,510.388060498,-0.191014967,0.0,0.0,0.0,false,false,true
41095,172631,69353,0,1,1723.814144,656.605595,0,169,0.0,1.4418986921978862E-5,,0,0.257384343,,,169,,0.0,0.0,0.0,false,false,true
42948,116341,46207,95,54,1047.339654,302.977931,5273,5933,8.165650974291093E-4,0.0011686541000281343,0.43118301738287546,5.034660895,19.582284361,2.889494202,55.505263158,109.87037037,0.979458598,0.0,0.0,0.0,false,false,true
30295,10638336,5352042,1903,1363,86385.256126,31087.182142,2052139.5,1506830.48,1.7888135888920973E-4,2.546691524468605E-4,0.42367630718072746,23.75566841,48.471118196,1.040402205,1078.370730426,1105.524930301,0.025180765,0.0,0.0,0.0,false,false,true
38838,7876195,895034,3325,1060,73737.009085,8228.866928,3325,1060,4.221581613964611E-4,0.001184312551255036,1.8053764194382436,0.045092689,0.128814819,1.856667497,1,1,0,0.0,0.0,0.0,false,false,true
45580,686111,430949,17,1,5019.338633,2474.711419,0,0,2.4777331947746065E-5,2.3204601936656078E-6,-0.9063474550625821,0,0,,0,0,,0.0,0.0,0.0,false,false,true
33195,261559,23096,10,2,1840.535617,129.291102,209.97,10,3.823229175826487E-5,8.659508139937652E-5,1.2649722895739521,0.114080922,0.077344843,-0.322017725,20.997,5,-0.761870743,0.0,0.0,0.0,false,false,true
34587,564953,101948,17250,10097,3531.660944,541.218273,567186.94,382963.71,0.03053351340730999,0.09904068740926747,2.24367150573495,160.600620783,707.595676467,3.405933632,32.880402319,37.928464891,0.153528005,0.0,0.0,0.0,false,false,true
36623,1258078,106686,430,39,11415.344964,937.968913,0,0,3.417912084942269E-4,3.6555874247792586E-4,0.06953816655614875,0,0,,0,0,,0.0,0.0,0.0,false,false,true
33439,3195761,752112,0,0,23236.86137,4424.45511,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
33666,1141784,729189,234,135,7480.398006,4962.829696,126153.92,78126.96,2.0494244095205398E-4,1.8513718665531158E-4,-0.09663813022201595,16.864599972,15.742422123,-0.066540437,539.119316239,578.718222222,0.073451098,0.0,0.0,0.0,false,false,true
40028,114791,26546,0,1,810.839781,147.757854,0,0,0.0,3.7670458826188506E-5,,0,0,,,0,,0.0,0.0,0.0,false,false,true
40475,49630,14845,0,0,458.616958,136.455515,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
38019,922300,371204,227,108,8648.058696,3355.17129,682716.2,371958.17,2.4612382088257616E-4,2.909451406773634E-4,0.18210882487547253,78.944445684,110.861156659,0.404293306,3007.560352423,3444.05712963,0.145133173,0.0,0.0,0.0,false,false,true
41030,281852,46872,0,0,2874.74495,464.017774,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
38031,554431,182754,553,272,5159.811135,1759.013877,105008.59,60529.67,9.974189754901872E-4,0.0014883395165085306,0.4921908977890437,20.351246829,34.411138418,0.690861435,189.888951175,222.535551471,0.171924696,0.0,0.0,0.0,false,false,true
38406,112145,12652,99,65,1125.09292,117.283752,0,0,8.827856792545365E-4,0.005137527663610497,4.819677170056558,0,0,,0,0,,0.0,0.0,0.0,false,false,true
31594,589829,419717,123,97,3248.648298,1986.871067,0,0,2.0853501608093192E-4,2.3110810379374673E-4,0.1082460305086328,0,0,,0,0,,0.0,0.0,0.0,false,false,true
34976,211706,42462,5,0,1553.07704,237.381184,1127,0,2.3617658450870546E-5,0.0,-1.0,0.725656211,0,-1,225.4,,,0.0,0.0,0.0,false,false,true
40113,1144997,212703,567,409,11943.039827,2130.768148,162822.4,93021,4.951978040117136E-4,0.0019228689769302738,2.883032116363726,13.633246004,43.656087166,2.202178495,287.164726631,227.435207824,-0.207997408,0.0,0.0,0.0,false,false,true
40478,168041,78907,1,14,1594.107561,768.827444,12.99,0,5.9509286424146485E-6,1.7742405616738693E-4,28.814515822423868,0.00814876,0,-1,12.99,0,-1,0.0,0.0,0.0,false,false,true
40960,64604,14234,0,0,559.838646,94.448505,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
37527,686239,315886,0,0,5273.238973,1951.443147,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40433,33705,9548,0,0,271.158259,47.663937,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40165,4761648,1273575,667,512,44628.247204,11416.100252,38003.93,30283.25,1.4007755298165678E-4,4.020179416210274E-4,1.869966908071787,0.851566718,2.652679053,2.11505722,56.977406297,59.146972656,0.038077661,0.0,0.0,0.0,false,false,true
44101,365340,62391,3,2,3496.045899,569.057064,0,0,8.211528986697322E-6,3.2055905499190586E-5,2.90376817169143,0,0,,0,0,,0.0,0.0,0.0,false,false,true
44228,3003394,520669,11790,3011,29072.272871,5010.142385,320052,97382,0.003925558884382136,0.005782944634691138,0.4731519269010649,11.008839984,19.436972548,0.765578624,27.14605598,32.342079044,0.191409871,0.0,0.0,0.0,false,false,true
45789,125938,54427,3,1,1189.680265,482.630292,0,0,2.382124537470819E-5,1.8373233872893967E-5,-0.22870389083849318,0,0,,0,0,,0.0,0.0,0.0,false,false,true
37862,604056,398052,40,544,5612.006627,2922.737356,5479.85,63903.74,6.621902605056485E-5,0.001366655612834504,19.63841307165898,0.976451092,21.86434572,21.391644496,136.99625,117.470110294,-0.142530469,0.0,0.0,0.0,false,false,true
42794,50365,8279,54,10,465.273623,75.961734,3367.34,623.18,0.001072173136106423,0.0012078753472641623,0.12656744194369507,7.237332687,8.203867489,0.133548483,62.358148148,62.318,-0.000643832,0.0,0.0,0.0,false,false,true
31412,1630942,306253,2719,542,15161.90843,2742.072453,10063776,1818530,0.0016671346988427547,0.0017697785817608316,0.06156903997579044,663.753909771,663.195459336,-0.000841352,3701.278411181,3355.221402214,-0.093496617,0.0,0.0,0.0,false,false,true
37044,5256477,800077,20,14,49260.476003,7239.316403,0,0,3.804829736722904E-6,1.749831578710549E-5,3.5989747236828453,0,0,,0,0,,0.0,0.0,0.0,false,false,true
31382,976668,420532,262,335,5373.875237,1786.157254,47992.98,65507.63,2.682590194416117E-4,7.966100082752323E-4,1.9695553571074602,8.930795354,36.675175074,3.106596739,183.179312977,195.545164179,0.067506811,0.0,0.0,0.0,false,false,true
39557,110906,24588,123,150,798.306561,141.811002,0,0,0.0011090473013182335,0.0061005368472425575,4.500700321790919,0,0,,0,0,,0.0,0.0,0.0,false,false,true
41801,130824,26331,15,0,1207.822789,241.441401,0,0,1.1465786094294624E-4,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
35638,391578,86079,954,1192,2436.120624,390.229963,0,0,0.002436296216845686,0.013847744513760616,4.6839330201355915,0,0,,0,0,,0.0,0.0,0.0,false,false,true
40235,46048,7705,95,32,429.472796,69.849084,5154.23,1639.81,0.0020630646282140375,0.004153147306943543,1.0130960756856449,12.001295654,23.476471073,0.95616138,54.255052632,51.2440625,-0.055496953,0.0,0.0,0.0,false,false,true
37505,4339667,1175589,11896,5956,32923.715641,8554.795723,471923.38,223882.37,0.002741224153834845,0.005066396504220438,0.8482240852623397,14.333843274,26.170393455,0.825776448,39.670761601,37.589383815,-0.052466293,0.0,0.0,0.0,false,false,true
44078,129201,21753,1,0,1216.610842,195.512398,0,0,7.739878174317536E-6,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
37075,154348,45380,22,19,826.680918,198.982882,8547,6577,1.4253505066473164E-4,4.186866460996033E-4,1.9374293841900716,10.338934665,33.053094487,2.196953609,388.5,346.157894737,-0.108988688,0.0,0.0,0.0,false,false,true
31604,13666230,2752594,527,8,123693.383569,25028.81344,0,0,3.8562207719319814E-5,2.9063494289386664E-6,-0.9246321826257221,0,0,,0,0,,0.0,0.0,0.0,false,false,true
41670,71289,10354,0,0,534.543465,58.296894,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
45174,238375,38255,361,2,2299.355416,373.038643,0,0,0.0015144205558468799,5.228074761469089E-5,-0.9654780520425154,0,0,,0,0,,0.0,0.0,0.0,false,false,true
33420,583514,191911,1,0,3314.287483,890.240578,0,0,1.7137549398986142E-6,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
37779,201782,82061,177,15,1563.273981,521.605825,0,0,8.771842879939736E-4,1.827908507086192E-4,-0.7916163647588328,0,0,,0,0,,0.0,0.0,0.0,false,false,true
34328,1733239,304375,1268,100,11000.885547,1787.173207,0,0,7.315782762792667E-4,3.2854209445585213E-4,-0.5509132718828338,0,0,,0,0,,0.0,0.0,0.0,false,false,true
35760,73612,16366,0,9,537.056086,95.234977,0,0,0.0,5.499205670292069E-4,,0,0,,,0,,0.0,0.0,0.0,false,false,true
41693,12672,2195,0,0,115.399274,18.699668,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40917,29623,1108,29,5,288.401012,10.46588,0,0,9.789690443236675E-4,0.004512635379061372,3.609579235652931,0,0,,0,0,,0.0,0.0,0.0,false,false,true
44809,196740,180052,1,23,1830.979708,1654.473326,0,0,5.0828504625393924E-6,1.2774087485837424E-4,24.131739719636546,0,0,,0,0,,0.0,0.0,0.0,false,false,true
41076,37108,9068,0,0,266.826898,46.873541,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
42062,60794,11249,1,0,570.91349,96.104049,47.25,0,1.644899167681021E-5,0.0,-1.0,0.082762101,0,-1,47.25,,,0.0,0.0,0.0,false,false,true
45359,271671,22546,35,2,2458.317542,201.004783,35,2,1.2883230083446522E-4,8.870753126940477E-5,-0.31144960778598674,0.01423738,0.009950012,-0.301134619,1,1,0,0.0,0.0,0.0,false,false,true
36361,119425,19307,1,0,1120.485812,181.954355,0,0,8.373456144023446E-6,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
34694,256822,21529,0,0,2409.741508,195.559309,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
42687,69504,13016,29,8,650.333279,114.785377,0,0,4.172421731123389E-4,6.146281499692685E-4,0.4730729288091047,0,0,,0,0,,0.0,0.0,0.0,false,false,true
37199,137893,25505,49,4,1063.95716,196.912645,4759.49,583.01,3.5534798720747245E-4,1.5683199372672026E-4,-0.5586523650824768,4.473385,2.960754501,-0.338140021,97.13244898,145.7525,0.500554156,0.0,0.0,0.0,false,false,true
43576,59197,65938,0,0,536.67626,605.014329,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
35710,384890,173166,1,0,2721.779145,946.52446,0,0,2.59814492452389E-6,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
33876,8159416,4729896,13735,10219,59014.926835,31299.478354,2401605.52,4632078.4,0.0016833312580214073,0.0021605126201506334,0.2834744259962869,40.694882614,147.992191678,2.636629035,174.852968329,453.280986398,1.592355113,0.0,0.0,0.0,false,false,true
45836,2655703,947627,85,102,19537.282648,8703.952187,0,0,3.20065910984775E-5,1.076372876669829E-4,2.3629725619890527,0,0,,0,0,,0.0,0.0,0.0,false,false,true
47092,13950,5130,0,0,125.390346,46.998039,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40085,209018,93622,4,5,1609.911802,884.419711,0,0,1.913710780889684E-5,5.3406250667578135E-5,1.790716925508962,0,0,,0,0,,0.0,0.0,0.0,false,false,true
41426,3115511,840468,1427,770,30250.397834,7601.742159,201459.06,103009.91,4.580308013677371E-4,9.161562367633272E-4,1.0002066106200074,6.659716051,13.55082925,1.034745798,141.1766363,133.779103896,-0.052399126,0.0,0.0,0.0,false,false,true
43303,7573744,1089262,428,175,59650.049153,9832.883087,32315.05,16009.35,5.6511020177074904E-5,1.6065923533548402E-4,1.8429717749222196,0.541743896,1.628144041,2.005375885,75.502453271,91.482,0.211642749,0.0,0.0,0.0,false,false,true
40018,59327,7256,0,0,417.054033,35.527535,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
43160,122054,37229,0,0,1142.321691,323.585854,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
32784,1018102,241265,119,103,9581.945539,2182.1383,31718.54,26965.75,1.1688416288348319E-4,4.269164611526744E-4,2.6524748145584884,3.310240063,12.357488982,2.733109607,266.542352941,261.803398058,-0.017779369,0.0,0.0,0.0,false,false,true
44165,148211,19915,1,0,1425.737228,172.372813,0,0,6.747137526904211E-6,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
45262,26247,19245,0,3,241.475483,173.506323,0,0,0.0,1.558846453624318E-4,,0,0,,,0,,0.0,0.0,0.0,false,false,true
37798,3006484,611595,2519,353,28686.152586,5609.886907,0,0,8.37855781038582E-4,5.771793425387716E-4,-0.31112327968505915,0,0,,0,0,,0.0,0.0,0.0,false,false,true
37936,522768,92534,11,2,3302.353461,562.934223,0,0,2.1041838827166162E-5,2.161367713489096E-5,0.027176251677516028,0,0,,0,0,,0.0,0.0,0.0,false,false,true
45245,826050,100012,81,1440,7904.012473,938.688071,0,0,9.805701834029417E-5,0.01439827220733512,145.8357130477676,0,0,,0,0,,0.0,0.0,0.0,false,false,true
38689,1642581,310805,46,25,15395.840209,2746.809379,3808.93,1565.57,2.8004707226005902E-5,8.043628641752868E-5,1.8722416473911014,0.247399944,0.569959464,1.30379787,82.802826087,62.6228,-0.243711804,0.0,0.0,0.0,false,false,true
39670,314082,50497,102,13,2872.509235,469.013726,0,0,3.2475595545112423E-4,2.574410361011545E-4,-0.20727847548310963,0,0,,0,0,,0.0,0.0,0.0,false,false,true
41211,2336667,105198,144,34,22781.56899,980.352301,0,0,6.162623942564345E-5,3.2320006083765853E-4,4.244520253870479,0,0,,0,0,,0.0,0.0,0.0,false,false,true
39754,283847,35084,45,35,2756.174092,326.025994,16009.71,9240.2,1.585361127649755E-4,9.976057462090981E-4,5.292608849871419,5.808671537,28.341911903,3.879241617,355.771333333,264.005714286,-0.25793427,0.0,0.0,0.0,false,false,true
40377,204935,108407,6,10,1952.10572,1059.828702,0,0,2.9277575816722375E-5,9.224496573099523E-5,2.150703675346918,0,0,,0,0,,0.0,0.0,0.0,false,false,true
33103,1961638,3448,270,1,15981.957406,25.953312,0,0,1.3764007426446675E-4,2.900232018561485E-4,1.1071130875655237,0,0,,0,0,,0.0,0.0,0.0,false,false,true
44821,726875,79369,49,6,6800.474985,636.931955,0,0,6.741186586414446E-5,7.55962655444821E-5,0.12140888811521267,0,0,,0,0,,0.0,0.0,0.0,false,false,true
37955,1780411,778403,117,76,11826.404502,4738.267955,9022.6,6534,6.571516352123189E-5,9.763580047867236E-5,0.48574233475242345,0.762919956,1.378984908,0.80750929,77.116239316,85.973684211,0.114858362,0.0,0.0,0.0,false,false,true
39213,740782,162047,11,14,7151.891366,1470.757135,0,0,1.4849172901069411E-5,8.639468796090023E-5,4.8181481579137815,0,0,,0,0,,0.0,0.0,0.0,false,false,true
30949,149984,58898,0,0,1203.286622,352.709007,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40204,37999,9342,0,0,268.29471,47.719803,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
38118,346234,315181,99,121,2664.418997,2831.592799,10265.8,29618.7,2.8593379044230204E-4,3.839063902963694E-4,0.3426408599785167,3.852922536,10.460084519,1.714844231,103.694949495,244.782644628,1.360603345,0.0,0.0,0.0,false,false,true
39667,2377112,534086,269,102,15811.835536,2633.963353,80924.5,29545.9,1.1316252662895144E-4,1.909804787992945E-4,0.6876653826005521,5.117970005,11.217278314,1.191743661,300.834572491,289.665686275,-0.037126339,0.0,0.0,0.0,false,false,true
45749,88500,201508,21,58,845.570413,1824.611164,0,0,2.3728813559322035E-4,2.8782976358258727E-4,0.21299686081233205,0,0,,0,0,,0.0,0.0,0.0,false,false,true
41935,141009,43683,0,0,1289.575269,386.175378,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40795,360766,88819,81,60,2638.452147,477.987493,0,0,2.2452226651070224E-4,6.755311363559599E-4,2.0087489622048667,0,0,,0,0,,0.0,0.0,0.0,false,false,true
45118,136544,52969,0,0,1250.586723,465.251668,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40559,361046,125679,5,1,3417.077543,1135.757104,0,0,1.3848650864432788E-5,7.956778777679644E-6,-0.4254473698867751,0,0,,0,0,,0.0,0.0,0.0,false,false,true
40042,36556,5492,0,0,268.538941,30.671127,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
32756,6830779,201138,8620,454,48737.273045,1126.671815,0,0,0.0012619351321423223,0.002257156777933558,0.7886472295146416,0,0,,0,0,,0.0,0.0,0.0,false,false,true
39606,31107,36240,6,56,306.648312,331.711535,673.05,6196.42,1.9288263091908573E-4,0.0015452538631346578,7.011368653421634,2.194859628,18.68014629,7.510861493,112.175,110.650357143,-0.013591646,0.0,0.0,0.0,false,false,true
38682,779567,13315575,564,0,6932.41779,121147.048985,0,0,7.234785464238481E-4,0.0,-1.0,0,0,,0,,,0.0,0.0,0.0,false,false,true
30733,943966,394019,267,612,9411.491858,3700.810573,144496.68,126724.69,2.8284917041503614E-4,0.001553224590692327,4.491352823885667,15.353217341,34.242414601,1.230308726,541.186067416,207.066486928,-0.617383929,0.0,0.0,0.0,false,false,true
33023,5032995,759642,5965,1093,27900.760982,3085.860652,856827.61,129415.45,0.0011851790037542258,0.001438835662061866,0.21402392170646456,30.709829404,41.938202853,0.365627998,143.642516345,118.403888381,-0.17570444,0.0,0.0,0.0,false,false,true
46290,78034,33579,25,112,711.602822,311.586663,2218,6864.48,3.2037317066919545E-4,0.003335417969564311,9.411040233479259,3.116907257,22.030724723,6.068136106,88.72,61.29,-0.309174932,0.0,0.0,0.0,false,false,true
43621,157481,31126,2,1,1431.720392,284.685236,0,0,1.2699944755240314E-5,3.2127481847972756E-5,1.5297339844502988,0,0,,0,0,,0.0,0.0,0.0,false,false,true
31460,4636957,828145,18981,4026,31739.741471,4595.36189,1539391,319076,0.0040934172993193595,0.004861467496634043,0.18763056418469537,48.500426552,69.434357432,0.431623645,81.101680628,79.253849975,-0.022784123,0.0,0.0,0.0,false,false,true
39984,87697,33018,0,0,677.008658,185.959929,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
43597,144718,17037,134,29,1070.262127,95.139119,0,0,9.259387222045634E-4,0.0017021776134295945,0.8383264168679407,0,0,,0,0,,0.0,0.0,0.0,false,false,true
40126,998132,217585,307,284,9317.391051,2009.124956,38599.09,44510.14,3.07574549258014E-4,0.0013052370338028816,3.2436444658753674,4.142692926,22.153992895,4.347727503,125.729934853,156.72584507,0.246527689,0.0,0.0,0.0,false,false,true
41905,32569,5744,0,0,279.489931,29.203326,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
37448,1661885,368509,991,421,15658.116969,3365.092223,288162.25,161067.45,5.963108157303304E-4,0.0011424415685912692,0.9158491485552991,18.403378297,47.864200838,1.600837741,290.77926337,382.583016627,0.3157163,0.0,0.0,0.0,false,false,true
33448,549887,146756,463,328,5238.728174,1324.397053,0,0,8.419911727318522E-4,0.002235002316770694,1.6544248789677898,0,0,,0,0,,0.0,0.0,0.0,false,false,true
44714,1830341,1052982,189,123,14017.570217,7056.799023,0,0,1.0325944728332043E-4,1.1681111358028913E-4,0.1312389970458201,0,0,,0,0,,0.0,0.0,0.0,false,false,true
38323,1477389,2166225,185,794,14837.290975,20192.178632,244801.98,604179.34,1.252209133816483E-4,3.6653625546746065E-4,1.9271169293449524,16.499102189,29.921453797,0.813520121,1323.253945946,760.93115869,-0.424954552,0.0,0.0,0.0,false,false,true
37702,3987789,762429,11857,5496,37504.940311,6804.530438,682942.97,307747.3,0.0029733268234603187,0.007208540073895406,1.4244021938719138,18.209413596,45.226823923,1.483705677,57.598293835,55.99477802,-0.027839641,0.0,0.0,0.0,false,false,true
36932,136455,284014,0,0,1161.043649,2635.814444,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
40004,17140,3167,0,0,164.758549,27.477452,0,0,0.0,0.0,,0,0,,,,,0.0,0.0,0.0,false,false,true
47073,9880,75235,0,49,93.60175,695.653655,0,0,0.0,6.51292616468399E-4,,0,0,,,0,,0.0,0.0,0.0,false,false,true
45725,28222,23913,2,9,260.145517,223.517178,0,0,7.086669973779322E-5,3.763643206624012E-4,4.310876928867144,0,0,,0,0,,0.0,0.0,0.0,false,false,true
42795,31246,5114,36,24,287.54025,46.401761,2618.56,2360.24,0.0011521474748767842,0.004692999608916699,3.073262938339199,9.106759836,50.865310909,4.585445518,72.737777778,98.343333333,0.352025541,0.0,0.0,0.0,false,false,true
40168,112151,30921,5,4,1000.93981,285.726492,0,0,4.458275004235361E-5,1.2936192231816565E-4,1.9016137899809191,0,0,,0,0,,0.0,0.0,0.0,false,false,true
45901,385284,6601,21,3,3765.479106,64.522341,0,0,5.4505248076743386E-5,4.5447659445538557E-4,7.33821715324518,0,0,,0,0,,0.0,0.0,0.0,false,false,true
30750,11664617,3287345,882,319,76705.278785,21130.854405,2198982.26,895105.48,7.561328417383957E-5,9.703879574550283E-5,0.2833564472931067,28.667939089,42.360117714,0.477612938,2493.177165533,2805.973291536,0.12546085,0.0,0.0,0.0,false,false,true
37878,3889280,161042,9407,760,35971.865234,1494.265209,2821794.2,323813.12,0.0024186996050682905,0.004719265781597347,0.9511582884076675,78.444478251,216.703914439,1.762513299,299.967492293,426.069894737,0.420386894,0.0,0.0,0.0,false,false,true
